"Month","Date","Year","NAME","ADDL.CO.INFO","GeoAddress","City","State","lon","lat"
4,6,1987,"MILITARY WORKING DOG SECTION",NA,"6TH SECURITY FORCES SQUADRON, 2505 SOCOM MEMORIAL WAY BLDG 203, TAMPA, FL 33621","TAMPA","FL",-82.4869601,27.8575351
4,6,1987,"PROVOST MARSHAL","DES","COMMAND, K-9 SECTION, FORT SILL, OK 73503","FORT SILL","OK",-98.4074573,34.6715032
4,6,1987,"DEPARTMENT OF THE ARMY",NA,"DIRECTORATE OF EMERGENCY SERVICES, MILITARY WORKING DOG BRANCH, FORT HOOD, TX 76544","FORT HOOD","TX",-97.7797049,31.1363315
4,6,1987,"DIRECTORATE OF EMERGENCY SERVICES","ATTN: (B6)","MILITARY WORKING DOG SECTION, BLDG 47814 DAVIS HWY, JBER, AK 99505","JBER","AK",-149.7106353,61.3008086
8,5,1986,"PORTSMOUTH POLICE DEPT","(B6)","CANINE UNIT, 711 CRAWFORD STREET, PORTSMOUTH, VA 23704","PORTSMOUTH","VA",-76.2971887,36.8334257
8,5,1986,"MILITARY WORKING DOG SECTION",NA,"30 SFS/S3SD, 108 COLORADO AVE, VANDENBERG AFB, CA 93437","VANDENBERG AFB","CA",-120.5367994,34.7478365
1,29,1987,"ROSEMONT POLICE DEPARTMENT",NA,"9501 DEVON, ROSEMONT, IL 60018","ROSEMONT","IL",-87.8641557,41.9953793
1,29,1987,"RESEARCH TRIANGLE INSTITUTE","(B6)","HERMANN BLDG EAST INSTITUTE DR., ROOM 106, RESEARCH TRIANGLE PARK, NC 27709","RESEARCH TRIANGLE PARK","NC",-78.8636402,35.8991678
11,30,1990,"ROMEOVILLE POLICE DEPARTMENT",NA,"1050 WEST ROMEO ROAD, ROMEOVILLE, IL 60446","ROMEOVILLE","IL",-88.1127955,41.641852
8,9,1989,"LAKE COUNTY SHERIFF'S OFFICE","ATTN: K-9 UNIT","360 W RUBY STREET, TAVARES, FL 32778","TAVARES","FL",-81.730455,28.801351
8,9,1989,"ROBINS AIR FORCE BASE","78 SECURITY FORCES SQUADRON","MILITARY WORKING DOG SECTION, 250 PEACEKEEPER WAY, WARNER ROBINS, GA 31098","WARNER ROBINS","GA",-83.5980312,32.6153605
9,3,2004,"RESEARCH TRIANGLE INSTITUTE","(B6)","HERMANN BLDG EAST INSTITUTE DR., ROOM 106, RESEARCH TRIANGLE PARK, NC 27709","RESEARCH TRIANGLE PARK","NC",-78.8636402,35.8991678
4,1,1991,"R I DEPT OF CORRECTIONS","K-9 UNIT","39 HOWARD AVENUE, CRANSTON, RI 2920","CRANSTON","RI",-71.464854,41.745555
4,1,1991,"(B6)","THE AMERICAN UNIVERSITY","RM 209 ASBURY DEPT OF PSYCH, MASS NEBRASKA AVE N.W, WASHINGTON, DC 20016","WASHINGTON","DC",-77.1001881,38.9211828
4,1,1991,"SIGMA-ALDRICH INTERNATIONAL GMBH","SIGMA ALDRICH CO LLC","3500 DEKALB STREET, SAINT LOUIS, MO 63118","SAINT LOUIS","MO",-90.215656,38.588029
7,22,1987,"BIRMINGHAM NARCOTIC DETAIL","(B6)","114 PEGGY LEE LANE, BIRMINGHAM, AL 35235","BIRMINGHAM","AL",-86.6412316,33.5981176
7,22,1987,"SHAW AIR FORCE BASE",NA,"20TH SFS/S3D, 524 NELSON ST, SHAW AFB, SC 29152","SHAW AFB","SC",-80.4790249,33.9721745
7,22,1987,"SUFFOLK COUNTY POLICE DEPT","SPECIAL PATROL BUREAU","CANINE SECTION, 2175 SMITHTOWN AVENUE, RONKONKOMA, NY 11779","RONKONKOMA","NY",-73.1107762,40.7946719
7,22,1987,"SECURITY DEPARTMENT",NA,"NAVAL AIR STATION, 10551 D STREET, CORPUS CHRISTI, TX 78419","CORPUS CHRISTI","TX",-97.2464071,27.6856312
7,22,1987,"412TH SECURITY FORCES SQUADRON",NA,"125 METHUSA ROAD, MILITARY WORKING DOG SECTION, EDWARDS AFB, CA 93524","EDWARDS AFB","CA",-117.9073244,34.9326031
7,22,1987,"AUGUSTA DEPT OF SAFETY",NA,"C/O  CAPT, 2100 NORTH OHIO STREET, AUGUSTA, KS 67010","AUGUSTA","KS",-96.9706744,37.697959
10,22,1990,"SECURITY DEPT",NA,"JOINT EXPEDITIONARY BASE LITTLE CREEK/ FORT STORY, 1175 NIDER BLVD, VIRGINIA BEACH, VA 23459","VIRGINIA BEACH","VA",-76.1534227,36.9141478
10,22,1990,"SRI INTERNATIONAL,.",NA,"ATTN: HEALTH & SAFETY, 333 RAVENSWOOD AVENUE, MENLO PARK, CA 94025","MENLO PARK","CA",NA,NA
3,15,1988,"SANFORD POLICE DEPARTMENT",NA,"815 HISTORIC GOLDSBORO BLVD, ATTN: CANINE UNIT TRAINING, SANFORD, FL 32771","SANFORD","FL",-81.269453,28.8028612
3,15,1988,"SHEPPARD AIR FORCE BASE","CANINE HANDLER","82 SECURITY POLICE SQUADRON, UNITED STATES AIR FORCE, SHEPPARD AFB, TX 76311","SHEPPARD AFB","TX",-98.5089455,33.9726788
3,15,1988,"SIGMA-ALDRICH",NA,"2425 SOUTH SECOND STREET, SAINT LOUIS, MO 63104","SAINT LOUIS","MO",-90.202574,38.600247
10,26,1989,"SECURITY DETACHMENT","MILITARY WORKING DOG DIVISION","1750 TOMCAT BLVD., BUILDING 320, VIRGINIA BEACH, VA 23460","VIRGINIA BEACH","VA",-76.0268422,36.8140346
5,12,1989,"SAN BRUNO POLICE DEPARTMENT",NA," CHIEF, 1177 HUNTINGTON AVENUE, SAN BRUNO, CA 94066","SAN BRUNO","CA",-122.4168784,37.6378468
5,12,1989,"SECURITY POLICE DEPT",NA,"NAVAL AIR STATION, KEY WEST, FL 33040","KEY WEST","FL",-81.6892381,24.575715
9,3,2004,"SIGMA-ALDRICH",NA,"2425 SOUTH SECOND STREET, SAINT LOUIS, MO 63104","SAINT LOUIS","MO",-90.202574,38.600247
9,3,2004,"SIGMA-ALDRICH MANUFACTURING LLC",NA,"3500 DEKALB STREET, SAINT LOUIS, MO 63118","SAINT LOUIS","MO",-90.215656,38.588029
9,3,2004,"SECTY DEPT PRIMARY AID CUST","COMMANDING OFFICER","M.W.D. DIVISION, PSC 455 BOX 173 FPO AP96540-1070, HAGATNA, GU 96910","HAGATNA","GU",144.7502228,13.4762824
9,3,2004,"TYNDALL AIR FORCE BASE","K9 SECTION","325TH SECURITY POLICE SQUADRON, 515 SUWANNEE AVENUE, TYNDALL AFB, FL 32403","TYNDALL AFB","FL",-85.5954739,30.0708879
5,12,1987,"THE DOG HOUSE INC",NA," 6701 ANTIRE ROAD, HIGH RIDGE, MO 63049","HIGH RIDGE","MO",-90.5598119,38.478789
8,15,1988,"U S BORDER PATROL",NA,"CHIEF PATROL AGENT, 1970 WEST AJO WAY, TUCSON, AZ 85713","TUCSON","AZ",-111.006991,32.178571
11,19,1990,"UNITED STATES BORDER PATROL","CHIEF PATROL AGENT","3120 N MAIN STREET, LAS CRUCES, NM 88001","LAS CRUCES","NM",-106.7729405,32.3421556
8,24,1988,"U S BORDER PATROL",NA,"CHIEF PATROL AGENT, 3711 MATTOX STREET, EL PASO, TX 79925","EL PASO","TX",-106.368073,31.79624
8,24,1988,"US NAVAL WEAPONS STATION","SECURITY DEPT","CANINE DIVISION,, BUILDING 702,, YORKTOWN, VA 23691","YORKTOWN","VA",-76.5603828,37.2620337
7,13,1988,"U S BORDER PATROL",NA,"CHIEF PATROL AGENT, 4035 S AVENUE A, YUMA, AZ 85365","YUMA","AZ",-114.6316092,32.654364
10,13,1988,"U S BORDER PATROL","CHIEF PATROL AGENT","2411 BOSWELL RD., CHULA VISTA, CA 91914","CHULA VISTA","CA",-116.9612155,32.6559542
10,13,1988,"U S AIR FORCE (MWD KENNELS)",NA,"47TH SECURITY FORCES SQUADRON, 355 COLORADO AVE., LAUGHLIN AFB, TX 78843","LAUGHLIN AFB","TX",-100.7914079,29.3595394
10,13,1988,"U S AIR FORCE","K-9 -  TSGT (B6)","270 - 7TH AVENUE, MOUNTAIN HOME AFB, ID 83648","MOUNTAIN HOME AFB","ID",-115.8701093,43.049911
10,13,1988,"US AIR FORCE","341 SFS","MWD SECTION, 21 77TH NORTH, BUILDING 500, MALMSTROM AFB, MT 59402","MALMSTROM AFB","MT",-111.1857232,47.5190109
10,13,1988,"U S ARMY","550TH MILITARY WORKING DOG DETACHMENT","FT BRAGG PROVOST MARSHAL OFFICE, 2-7201 REILLY RD, FORT BRAGG, NC 28310","FORT BRAGG","NC",-79.0005257,35.1574703
10,13,1988,"COMMANDING OFFICER","SEWELLS POINT POLICE PRECINCT K-9","1957 TAUSSIG BLVD, BLDG. CEP-161., NORFOLK, VA 23511","NORFOLK","VA",-76.3232042,36.9555045
10,13,1988,"UNITED STATES MARINE CORPS","MARINE CORPS POLICE DEPT","MARINE CORPS LOGISTICS BASE, ATTN: MILITARY WORKING DOG SECTION, BARSTOW, CA 92311","BARSTOW","CA",-117.0172826,34.8957957
10,13,1988,"UNITED STATES AIR FORCE","628TH SECURITY FORCES SQUADRON","MILITARY WORKING DOG SECTION, 105 SOUTH GRAVES AVENUE, CHARLESTON AFB, SC 29404","CHARLESTON AFB","SC",-80.0479039,32.9006932
11,28,1989,"UNION PACIFIC RAILROAD POLICE","SERVICE DOG UNIT","9211 FORNEY ROAD, DALLAS, TX 75227","DALLAS","TX",-96.6625105,32.7790347
6,21,1990,"VERO BEACH POLICE DEPARTMENT",NA,"1055 20TH STREET, VERO BEACH, FL 32960","VERO BEACH","FL",-80.394005,27.637526
2,25,1988,"VIRGINIA DEPT OF STATE POLICE",NA,"TRAINING DIVISION - CANINE, P.O. BOX 27472, RICHMOND, VA 23261","RICHMOND","VA",-77.45,37.56
2,25,1988,"71ST SECURITY FORCES SQUADRON",NA,"S3D, 138 S. BROWN ROAD, ENID, OK 73705","ENID","OK",-97.9046179,36.3396662
1,14,1988,"VOLUSIA COUNTY SHERIFF DEPT",NA,"ATTN: K-9 DRUG UNIT, 951 SINGLETON DR., DELAND, FL 32720","DELAND","FL",-81.286196,29.060186
1,14,1988,"WILMINGTON POLICE DEPT","CANINE UNIT","615 BESS ST, WILMINGTON, NC 28402","WILMINGTON","NC",-77.9416908,34.2529036
1,14,1988,"UNIVERSITY OF SOUTH FLORIDA,RESEARCH","(B6)","MDC 20, RM V1300, 12901 BRUCE B. DOWNS BLVD., TAMPA, FL 33612","TAMPA","FL",-82.42454,28.0641173
2,19,1991,"WITMER-TYSON IMPORTS",NA,"ATTN: , 3735 HAVEN AVENUE, MENLO PARK, CA 94025","MENLO PARK","CA",-122.1821557,37.4874852
10,16,1990,"WHEELING POLICE DEPARTMENT",NA,"1 COMMUNITY BOULEVARD, WHEELING, IL 60090","WHEELING","IL",-87.9212527,42.1387094
9,18,1989,"(B6)",NA,"EXECUTIVE K-9 SERVICES, 22406 N. 90TH AVENUE, PEORIA, AZ 85383","PEORIA","AZ",-112.253486,33.687424
3,14,1991,"WOODBURY CTY SHERIFF'S OFFICE",NA,"1600 COUNTY HOME ROAD, SIOUX CITY, IA 51106","SIOUX CITY","IA",-96.2912318,42.4309929
8,14,1990,"CENTERRA-SAVANNAH RIVER SITE","B6, CHIEF, SRS LAW ENFORCEMENT DEPT.","SAVANNAH RIVER SITE, BUILDING 703-1B, K-9 SECTION, PO DRAWER W, AIKEN, SC 29802","AIKEN","SC",-81.721042,33.5660738
1,9,1990,"WAYCROSS POLICE DEPARTMENT","(B6)","512 OAK STREET, WAYCROSS, GA 31502","WAYCROSS","GA",-82.3593027,31.2167606
1,9,1990,"19TH SECURITY FORCES SQUADRON",NA,"MILITARY WORKING DOG SECTION, LITTLE ROCK AFB, JACKSONVILLE, AR 72099","JACKSONVILLE","AR",-92.1425692,34.901533
1,9,1990,"96TH SECURITY FORCES SQUADRON","NCOIC","MILITARY WORKING DOG SECTION, 302 WEST D AVENUE SUITE 102, EGLIN AFB, FL 32542","EGLIN AFB","FL",-86.544697,30.4615263
1,9,1990,"SECURITY FORCES SQUADRON","1ST SPECIAL OPERATIONS","NCOIC, MILITARY WORKING DOG SECTION, 521 CODY AVE, HURLBURT FIELD, FL 32544","HURLBURT FIELD","FL",-86.7016144,30.4152381
1,9,1990,"377 SECURITY POLICE SQUADRON",NA,"MILITARY WORKING DOG SECTION, 1351 FIRST STREET SE, KIRTLAND AFB, NM 87117","KIRTLAND AFB","NM",-106.56,35.04
1,9,1990,"NINTH SECURITY FORCES SQUADRON",NA,"ATTN: S3D, 17798 24TH STREET, BEALE AFB, CA 95903","BEALE AFB","CA",-121.3948069,39.1179386
1,18,1990,"99 SECURITYFORCES SQUADRON","NELLIS AIR FORCE BASE","MWD SECTION, 5501 PEASE DR., LAS VEGAS, NV 89115","LAS VEGAS","NV",-115.0228736,36.3193563
1,18,1990,"45TH ST SECURITY FORCES","MILITARY WORKING DOG SECTION","45 SFS/S3D, 1319 CONTROL RD, PATRICK AFB, FL 32925","PATRICK AFB","FL",-80.621591,28.2455059
3,27,1990,"14TH SECURITY FORCES SQUADRON","KENNEL MASTER","MILITARY WORKING DOG SECTION, 108 SIMLER BLVD., SUITE 26, COLUMBUS, MS 39701","COLUMBUS","MS",-88.445119,33.6301271
3,27,1990,"SECURITY FORCES",NA,"81SFS S3K, 405 LARCHER BLVD., KEESLER AFB, MS 39534","KEESLER AFB","MS",-88.9198322,30.4111518
3,27,1990,"7TH SECURITY POLICE SQUADRON","S3D","MILITARY WORKING DOG SECTION, 390 FOURTH AVENUE, DYESS AFB, TX 79607","DYESS AFB","TX",-99.8292338,32.4181743
3,27,1990,"2D SECURITY FORCES SQUADRON",NA,"MILITARY WORKING DOG SECTION, 1200 RANGE ROAD BLDG 6000, BARKSDALE AFB, LA 71110","BARKSDALE AFB","LA",-93.6268464,32.5021671
3,27,1990,"673D SECURITY FORCES SQUADRON","ATTN: MILITARY WORKING DOG","SECTION, 8517 20TH STREET STE 020, ELMENDORF AFB, AK 99506","ELMENDORF AFB","AK",-149.7871533,61.2744031
3,27,1990,"49 SECURITY POLICE SQUADRON",NA,"MILITARY WORKING DOG SECTION, 750 FIRST STREET, HOLLOMAN AFB, NM 88330","HOLLOMAN AFB","NM",-106.0802151,32.8429245
3,27,1990,"27 SOSFS/S3D","MILITARY WORKING DOG SECTION","122 E. COCHRAN AVE, CANNON AFB, CLOVIS, NM 88103","CLOVIS","NM",-103.3257054,34.3947561
3,27,1990,"354 SECURITY FORCES SQUADRON","354 SFS/CANINE SECTION","451 DIVISION STREET, BUILDING # 3134, EIELSON AFB, AK 99702","EIELSON AFB","AK",-89.57536,44.5400867
3,27,1990,"21ST SECURITY POLICE SQUADRON","MILITARY WORKING DOG SECTION/ ATTN:B6","50 S PETERSON BLVD, PETERSON AIR FORCE BASE, COLORADO SPRINGS, CO 80914","COLORADO SPRINGS","CO",-104.7021602,38.8311114
3,27,1990,"LACKLAND AIR FORCE BASE","LACKLAND AIR FORCE BASE","341 TRS/DOOM, 900 PATROL RD, BLDG 960, LACKLAND AFB, TX 78236","LACKLAND AFB","TX",-98.6651212,29.3666877
3,27,1990,"DEPT OF THE AIR FORCE","11 SECURITY SUPPORT SQUADRON","K-9 SECTION, 1845 WESTOVER, JB ANDREWS, MD 20762","JB ANDREWS","MD",-76.8778612,38.8112914
3,27,1990,"375TH SECURITY FORCES SQUADRO",NA,"ATTN: MWD SECTION, 832 SOUTH DR, BLDG 755, SCOTT AFB, IL 62225","SCOTT AFB","IL",-89.8569515,38.5342519
6,6,1986,"23 SECURITY FORCES SQUADRON","US AIR FORCE","MILITARY WORKING DOG SECTION, 8209 APRON A ROAD, MOODY AFB, GA 31699","MOODY AFB","GA",-83.1928224,30.9677639
6,6,1986,"4TH SECURITY POLICE SQUADRON",NA,"UNITED STATES AIR FORCE, 1010 VERMONT GARRISON ROAD, SEYMOUR JOHNSON AFB, NC 27531","SEYMOUR JOHNSON AFB","NC",-77.9474942,35.349041
6,6,1986,"72 SECURITY FORCES",NA,"SQUADRON /S3OK, 4385 AIR DEPOT BLVD BLDG 7017, TINKER AFB, OK 73145","TINKER AFB","OK",-97.4051124,35.4180733
6,6,1986,"36TH SECURITY FORCES SQUADRON","KENNEL MASTER/ANDERSON AFB GU","36 SFS/S-3D, UNIT 14013, YIGO, GU 96929","YIGO","GU",144.884404,13.5270388
6,6,1986,"802D SECURITY FORCES SQUADRON","MILITARY WORKING DOG SECTION","2445 GEORGE AVENUE, SUITE 4, BUILDING 5275, SAN ANTONIO, TX 78236","SAN ANTONIO","TX",-98.6213459,29.3844769
11,19,1991,"MADISON COUNTY SHERIFF'S DEPT",NA,"405 RANDLE STREET, EDWARDSVILLE, IL 62025","EDWARDSVILLE","IL",-89.9596991,38.8125625
5,4,1992,"CITY OF OXFORD",NA,"DIVISION OF POLICE, 11  S. POPLAR ST., OXFORD, OH 45056","OXFORD","OH",-84.7408199,39.5103616
10,17,1991,"SIOUX CITY POLICE DEPT",NA,"601 DOUGLAS STREET, SIOUX CITY, IA 51101","SIOUX CITY","IA",-96.4068432,42.4966166
10,7,1991,"66TH SECURITY POLICE SQD","MILITARY WORKING DOG SECTION","66 SECURITY FORCES SQUADRON, 130 ELGIN STREET/BLDG #1725, HANSCOM AFB, MA 1731","HANSCOM AFB","MA",NA,NA
5,14,1992,"RESTEK CORPORATION","RESTEK CORPORATION","110 BENNER CIRCLE, BELLEFONTE, PA 16823","BELLEFONTE","PA",-77.7776797,40.8855266
10,21,1991,"WASHINGTON STATE REFORMATORY","ATTN: K-9 UNIT","CANINE UNIT/CHIEF INVESTIGATOR, 16401 177TH AVE SE, PO BOX 777, MONROE, WA 98272","MONROE","WA",-121.9709579,47.8553772
12,16,1991,"REIDSVILLE POLICE DEPARTMENT",NA,"220 WEST MOREHEAD STREET, REIDSVILLE, NC 27320","REIDSVILLE","NC",-79.664932,36.3618849
11,22,1991,"WASKOM POLICE DEPARTMENT",NA,"425 WEST TEXAS AVENUE, PO BOX 730, WASKOM, TX 75692","WASKOM","TX",-94.0645725,32.4795908
8,4,1993,"(B6)",NA,"WEST VIRGINIA CANINE COLLEGE, 546 EVUN BRETH ACRES ROAD, BUCKHANNON, WV 26201","BUCKHANNON","WV",-80.2320276,38.9939872
5,1,1992,"CITY OF STERLING POLICE DEPT","STERLING POLICE DEPARTMENT","212 THIRD AVE, STERLING, IL 61081","STERLING","IL",-89.6912781,41.7889005
1,4,1993,"T O P S IN DOG TRAINING CORP","T.O.P.S. IN DOG TRAINING CORP.","1460 E BELVIDERE RD, GRAYSLAKE, IL 60030","GRAYSLAKE","IL",-88.0117317,42.3391739
1,29,1992,"KENTUCKY STATE POLICE CANINE - WEST",NA,"5751 BRIAR HILL ROAD, BLUEGRASS STATION, BLDG. # 30, LEXINGTON, KY 40516","LEXINGTON","KY",NA,NA
4,15,1992,"ALEXANDRIA POLICE DEPT","(B6)","1108B JEFFERSON STREET, 3600 WHEELER AVE, ALEXANDRIA, VA 22304","ALEXANDRIA","VA",-77.0917878,38.8071256
6,24,1992,"OVIEDO POLICE DEPARTMENT",NA,"300 ALEXANDRIA BLVD, OVIEDO, FL 32765","OVIEDO","FL",-81.2077803,28.6525358
5,11,1992,"LONGMONT POLICE BUREAU","ATTN: (B6)","K-9 UNIT, 225 KIMBARK ST, LONGMONT, CO 80501","LONGMONT","CO",-105.1012365,40.1631318
7,24,1992,"LEESBURG POLICE DEPARTMENT",NA,"115 EAST MAGNOLIA STREET, LEESBURG, FL 34748","LEESBURG","FL",-81.8746315,28.8096879
6,4,1992,"CITY OF GREENFIELD POLICE DEP","CITY OF GREENFIELD","CHIEF BRADLEY WENTLANDT, 5300 W. LAYTON AVENUE, GREENFIELD, WI 53220","GREENFIELD","WI",-87.981039,42.960889
8,28,1992,"DEA","INTERDICTION GROUP","11700 METRO AIRPORT CENTER DRIVE, SUITE D102, ROMULUS, MI 48174","ROMULUS","MI",-83.3833099,42.218454
9,28,1992,"GOLD SHIELD TRAINING KENNELS",NA,"8248 TURRET DRIVE, BLACKLICK, OH 43004","BLACKLICK","OH",-82.784206,39.99659
10,26,1992,"INDIANA DEPT OF CORRECTION","PENDLETON CORRECTIONAL FACILITY","4490 W. REFORMATORY ROAD, PENDLETON, IN 46064","PENDLETON","IN",-85.7601394,39.98302
10,20,1992,"ARIZONA DEPT OF CORRECTIONS","ARIZONA STATE PRISON","COMPLEX-FLORENCE, ATTNK-9 UNT, P. O. BOX 629, FLORENCE, AZ 85232","FLORENCE","AZ",NA,NA
9,14,1992,"TWIN FALLS POLICE DEPARTMENT",NA,"356 3RD AVE E, PO BOX 3027, TWIN FALLS, ID 83303","TWIN FALLS","ID",-114.4651028,42.5545647
8,24,1992,"NEW SMYRNA BEACH POLICE",NA,"246 INDUSTRIAL PARK AVENUE, NEW SMYRNA BEACH, FL 32168","NEW SMYRNA BEACH","FL",-80.9407628,29.0475117
12,4,1992,"LANSING POLICE DEPARTMENT",NA,"2710 170TH STREET, LANSING, IL 60438","LANSING","IL",-87.5464528,41.5874089
10,29,1992,"AURORA POLICE DEPARTMENT",NA,"1200 E. INDIAN TRAIL RD, AURORA, IL 60505","AURORA","IL",-88.2872281,41.7832478
6,11,1993,"PILOT MOUNTAIN POLICE DEPT",NA,"126 W MAIN STREET, P.O. BOX 518, PILOT MOUNTAIN, NC 27041","PILOT MOUNTAIN","NC",-80.468508,36.3854789
2,19,1993,"SOUTH CAROLINA DEPARTMENT OF CORRECTIONS","OFFICE OF THE INSPECTOR GENERAL K-9 UNIT"," DIRECTOR CANINE UNIT, 4444 BROAD RIVER ROAD, COLUMBIA, SC 29210","COLUMBIA","SC",-81.1179751,34.0699824
1,22,1993,"PUTNAMVILLE CORRECTIONAL FACILITY","ATTN: K-9 UNIT","1946 WEST US HWY 40, GREENCASTLE, IN 46135","GREENCASTLE","IN",-86.8858847,39.5681835
12,18,1992,"SUBLETTE COUNTY SHERIFF'S OFFICE","ATTN: (B6), CANINE HANDLER / EVIDENCE CUSTODIAN","35 1/2 SOUTH TYLER, PINEDALE, WY 82941","PINEDALE","WY",-109.8610982,42.8661294
11,19,1992,"TX DEPT OF CRIMINAL JUSTICE","REGION 1 NARCOTIC CANINE DEPT","WYNNE UNIT, 810 FM 2821, HUNTSVILLE, TX 77349","HUNTSVILLE","TX",-95.55,30.72
1,11,1993,"HILLSBORO POLICE DEPARTMENT",NA,"447 SOUTH MAIN STREET, SUITE 5, HILLSBORO, IL 62049","HILLSBORO","IL",-89.4932559,39.1575265
1,26,1993,"COLUMBUS DIV OF POLICE",NA,"SGT , 120 MARCONI BLVD, COLUMBUS, OH 43215","COLUMBUS","OH",-83.0041063,39.9642054
6,18,1993,"(B6)","COLUMBIA UNIV/RFMH","1051 RIVERSIDE DRIVE, ROOM 3602M ATTN: PHARMACY, NEW YORK, NY 10032","NEW YORK","NY",-73.9447994,40.8409822
1,13,1993,"BLOOMINGTON POLICE DEPARTMENT",NA,"305 S EAST, P. O. BOX 3157, BLOOMINGTON, IL 61702","BLOOMINGTON","IL",-88.99253,40.475811
1,20,1993,"VOHNE LICHE KENNELS",NA," 7953 N OLD RT 31, DENVER, IN 46926","DENVER","IN",-86.1409089,40.879291
2,3,1993,"CITY OF WHARTON POLICE DEPT",NA,"1407 N. RICHMOND RD, STE. 100, WHARTON, TX 77488","WHARTON","TX",-96.0993007,29.3233408
5,18,1993,"(B6)","OCPD-DRUG INTERDICTION","701 COLCORD, OKLAHOMA CITY, OK 73102","OKLAHOMA CITY","OK",-97.524875,35.4689202
6,11,1993,"NASSAU COUNTY SHERIFF'S DEPT",NA,"CANINE UNIT, 100 CARMAN AVENUE, EAST MEADOW, NY 11554","EAST MEADOW","NY",-73.5539662,40.7323019
6,7,1993,"LAKEWOOD POLICE DEPARTMENT","C/O (B6)","445 SOUTH ALLISON PARKWAY, LAKEWOOD, CO 80226","LAKEWOOD","CO",-105.086006,39.7076132
7,13,1993,"PASCO COUNTY SHERIFF'S OFFICE",NA,"7432 LITTLE ROAD, NEW PORT RICHEY, FL 34654","NEW PORT RICHEY","FL",-82.673626,28.265658
8,30,1993,"CLINTON POLICE DEPARTMENT",NA," 305 MONROE STREET, CLINTON, MS 39056","CLINTON","MS",-90.329447,32.3391983
9,8,1993,"INDIANA STATE DEPT OF CORREC","WABASH VALLEY CORRECTIONAL FACILITY","6908 S. OLD US HWY. 41, P. O. BOX 500, CARLISLE, IN 47838","CARLISLE","IN",-87.4073928,38.9553141
12,15,1993,"EUREKA POLICE DEPARTMENT",NA,"120 CITY HALL DRIVE, EUREKA, MO 63025","EUREKA","MO",-90.631095,38.4950253
6,15,1994,"DOG WORKS K-9",NA," DIRECTOR, 13464 SW 90TH TERRACE, MIAMI, FL 33186","MIAMI","FL",-80.414036,25.683036
12,13,1993,"CHEYENNE POLICE DEPARTMENT","ATTN: OFFICER (B6)","K-9 UNIT, 2020 CAPITOL AVENUE, CHEYENNE, WY 82001","CHEYENNE","WY",-104.818372,41.1367767
4,11,1994,"ATLANTA POLICE DEPARTMENT","RED DOG SECTION K-9 UNIT","PUBLIC SAFETY BLDG, 4TH FLOOR  ROOM 4704, 226 PEACHTREE ST. S.W., ATLANTA, GA 30303","ATLANTA","GA",-84.3950546,33.7481385
4,29,1994,"ULTRA SCIENTIFIC INC",NA,"250 SMITH STREET, NORTH KINGSTOWN, RI 2852","NORTH KINGSTOWN","RI",-71.43621,41.6017719
1,5,1994,"NAVAL STATION EVERETT","SECURITY DETACHMENT","COMMANDING OFFICER, 2000 W. MARINE VIEW DR-CODE 20, EVERETT, WA 98207","EVERETT","WA",-122.2155826,47.9907641
1,28,1994,"MED-TURN, INC",NA,"4332 EMPIRE ROAD, FORT WORTH, TX 76155","FORT WORTH","TX",-97.0372753,32.825297
4,11,1994,"PROVOST MARSHAL'S OFFICE","MILITARY WORKING DOG SECTION","MARINE CORPS AIR GROUND COMBAT CENTER, BLDG 1407 BOURKE ST., TWENTYNINE PALMS, CA 92278","TWENTYNINE PALMS","CA",-116.0560817,34.2327172
7,10,1995,"(B6)","DEPT OF PSYCHIATRY MC3077","UNIV OF CHICAGO, 5841 SOUTH MARYLAND AVENUE, CHICAGO, IL 60637","CHICAGO","IL",-87.6045793,41.7883122
3,23,1994,"SPRINGFIELD POLICE DEPARTMENT","TRAINING ACADEMY/K9 TRAINER (B6)","COMMANDER, CANINE SECTION, 3501 COLOR PLANT ROAD, SPRINGFIELD, IL 62705","SPRINGFIELD","IL",-89.6327009,39.8476468
6,24,1994,"CAMBRIDGE ISOTOPE LAB",NA,"50 FRONTAGE ROAD, ANDOVER, MA 1810","ANDOVER","MA",-71.1847825,42.6336941
3,16,1994,"LITTLE ROCK K-9 ACADEMY",NA,"LITTLE ROCK K-9 ACADEMY, 9319 BRITTANY POINT DRIVE, LITTLE ROCK, AR 72206","LITTLE ROCK","AR",-92.2986297,34.6632695
3,21,1994,"TIPPECANOE CTY SHERIFF'S DEPT",NA,"2640 DUNCAN ROAD, LAFAYETTE, IN 47904","LAFAYETTE","IN",-86.8828,40.448457
6,20,1994,"NORMAL POLICE DEPARTMENT",NA,"CHIEF OF POLICE, 100 EAST PHOENIX AVENUE, NORMAL, IL 61761","NORMAL","IL",-88.983374,40.507722
5,26,1994,"FARMERS BRANCH POLICE DEPT",NA,"3723 VALLEY VIEW, FARMERS BRANCH, TX 75244","FARMERS BRANCH","TX",-96.8546545,32.924908
6,3,1994,"DIRECTOR - US BORDER PATROL","CANINE CENTER - EL PASO","BLDG 11617 IRON SOLDIERS WAY, C/O P.O. BOX 971638, EL PASO, TX 79997","EL PASO","TX",-106.43,31.77
6,24,1994,"WOODFORD COUNTY SHERIFF DEPT","SHERIFF (B6)","111 E COURT STREET, EUREKA, IL 61530","EUREKA","IL",-89.2724018,40.7224255
